MSZoning,LotShape,HouseStyle,OverallQual,RoofStyle,ExterQual,Foundation,BsmtQual,BsmtExposure,HeatingQC,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,SaleCondition,LotArea,Neighborhood,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,GrLivArea,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
3,0,2,7,1,2,2,2,0,0,0,2,0,3,2,7,0,1,1,3,5,11210,5,2005,2006,20,1594,1614,1614,2005.0,865,144,59,221500
3,0,2,5,3,3,1,3,3,4,1,1,0,3,3,5,1,1,2,2,4,13350,19,1974,1974,762,102,864,894,1974.0,440,241,0,142500
3,3,6,6,1,3,1,2,1,4,1,1,0,2,3,4,0,1,2,2,4,10530,11,1977,1977,975,0,975,1004,1977.0,504,0,0,135000
3,3,2,7,1,3,2,2,3,2,0,2,0,3,3,6,1,1,0,2,4,7875,8,1995,1996,0,1237,1237,1253,1995.0,402,220,21,176000
3,3,5,6,1,2,2,2,3,0,0,2,1,3,2,7,0,1,1,2,4,7153,20,1992,1992,387,374,761,1603,1992.0,484,0,124,175900
3,1,2,7,1,2,2,2,3,0,0,2,0,3,2,6,0,1,1,2,4,16285,5,2001,2002,0,1413,1413,1430,2001.0,605,0,33,187100
3,0,6,5,1,3,2,2,0,0,1,1,0,1,2,4,1,1,0,2,4,9101,11,1978,1978,1097,0,1097,1110,1978.0,602,303,30,165500
3,3,2,6,1,3,1,3,3,4,0,2,0,3,3,7,1,1,2,2,4,9790,14,1967,1967,251,491,1372,1342,1967.0,457,0,0,161500
4,3,0,5,1,3,2,1,3,4,1,2,0,4,3,7,0,5,2,1,4,10800,17,1915,1950,686,0,686,1652,1961.0,416,0,0,139000
3,0,5,7,1,2,2,2,3,0,1,2,1,4,2,8,0,3,1,2,4,10142,20,2004,2004,656,300,956,2084,2004.0,618,0,45,233000
4,3,2,4,1,3,1,3,3,0,0,1,0,2,3,4,0,5,2,1,4,6000,17,1954,2000,0,901,901,901,1954.0,281,0,0,107900
3,0,5,6,1,3,1,3,1,2,0,2,1,5,2,9,0,1,0,2,4,12205,4,1966,2007,568,264,832,2087,1966.0,444,133,168,187500
3,3,2,7,1,2,2,2,3,0,0,2,0,2,2,5,1,1,0,2,4,3182,0,2005,2006,16,1129,1145,1145,2005.0,397,100,16,160200
3,0,7,6,1,3,2,2,0,4,1,1,0,3,3,5,2,1,1,2,4,11333,11,1976,1976,539,490,1029,1062,1976.0,539,120,0,146800
3,0,5,7,1,2,2,2,0,0,1,2,1,3,3,8,1,1,2,2,4,9920,15,1996,1997,862,255,1117,2013,1997.0,455,180,130,269790
3,3,2,8,1,2,2,2,0,0,0,2,0,3,2,7,0,1,0,2,5,9158,21,2007,2007,0,1496,1496,1496,2007.0,474,168,130,225000
3,0,5,7,1,2,2,2,3,0,0,2,1,3,2,7,1,1,0,2,4,10832,8,1994,1996,0,712,712,1895,1994.0,409,143,46,194500
3,3,5,6,1,3,1,2,3,4,0,2,1,3,3,7,1,1,2,2,4,8400,20,1980,1981,0,650,650,1564,1980.0,476,0,50,171000
3,3,2,6,1,3,1,3,3,0,0,1,1,3,3,7,1,1,1,2,4,8197,19,1977,1977,0,660,660,1285,1977.0,528,138,0,143500
3,3,2,5,1,3,1,3,3,2,0,1,0,2,3,4,0,1,2,1,0,7677,12,1953,1953,570,203,773,773,1953.0,240,0,0,110000
3,3,5,9,3,0,2,0,3,0,0,3,1,4,0,11,2,3,0,3,5,13518,16,2008,2009,0,1926,1926,3140,2009.0,820,144,78,485000
3,3,0,5,1,3,0,2,3,0,1,1,1,3,2,7,2,5,2,1,4,7200,18,1937,1950,569,162,731,1768,1939.0,240,0,0,175000
3,0,5,6,1,3,2,2,1,2,1,2,1,4,2,8,0,1,1,2,4,12798,4,1997,1997,462,154,616,1688,1997.0,603,403,114,200000
4,3,2,4,1,3,1,3,3,0,1,1,0,2,3,5,0,5,2,2,4,4800,9,1916,1990,197,999,1196,1196,1957.0,440,0,0,109900
3,3,5,7,1,2,2,2,0,0,1,2,1,3,2,7,1,1,0,2,4,8199,5,2005,2005,648,80,728,1456,2005.0,410,36,18,189000
3,3,5,9,3,0,2,0,1,0,0,3,1,4,0,12,1,3,1,3,5,13891,16,2008,2009,0,1734,1734,2822,2009.0,1020,52,170,582933
3,3,2,5,1,3,1,3,3,4,0,1,0,2,3,5,0,1,2,1,3,9000,12,1954,1954,812,124,936,1128,1954.0,286,0,0,118000
3,0,2,7,1,2,2,2,3,0,0,2,0,3,0,6,0,1,1,2,5,12274,21,2008,2008,0,1417,1417,1428,2008.0,554,0,60,227680
3,3,7,5,1,3,2,3,0,2,0,2,0,3,3,6,0,1,0,1,4,9750,12,1967,1967,400,100,980,980,1967.0,384,68,0,135500
3,3,5,5,1,3,1,3,1,0,2,1,1,3,2,6,1,1,1,2,4,21384,3,1923,2004,1309,15,1324,1576,1923.0,528,0,312,223500
3,3,7,5,1,3,1,3,0,4,1,1,0,3,3,6,1,1,1,2,4,13400,12,1966,1966,516,380,1024,1086,1966.0,484,0,0,159950
4,3,4,5,3,3,2,3,3,4,0,2,0,2,3,11,0,5,2,2,4,8100,17,1898,1965,0,849,849,2138,1910.0,360,40,156,106000
3,3,2,6,3,3,1,3,3,1,1,1,1,3,2,5,1,1,1,2,4,10140,14,1974,1999,663,0,1040,1309,1974.0,484,265,0,181000
4,3,2,6,1,2,2,2,1,0,1,1,0,1,2,4,1,1,0,2,4,4438,5,2004,2004,662,186,848,848,2004.0,420,140,0,144500
0,3,2,5,3,1,1,3,0,4,0,1,0,2,1,4,0,2,2,2,2,8712,9,1952,1952,0,540,540,1044,1952.0,504,0,0,55993
3,3,2,6,1,3,1,3,3,2,0,1,1,4,3,7,0,1,1,1,4,9750,12,1958,1958,608,834,1442,1442,1958.0,301,0,0,157900
3,3,0,5,1,3,0,3,3,2,0,1,1,3,1,7,0,5,2,1,4,8248,7,1918,1950,0,686,686,1250,1955.0,280,207,0,116000
3,1,2,7,1,3,2,2,3,0,0,2,0,3,2,6,0,1,1,2,4,12137,5,1998,1998,0,1649,1649,1661,1998.0,598,0,34,224900
3,0,2,5,1,3,1,3,3,2,0,1,0,2,3,4,1,1,1,1,4,11425,12,1954,1954,486,522,1008,1008,1954.0,275,0,0,137000
3,0,2,8,3,2,2,2,3,0,1,2,0,3,2,7,2,1,1,3,4,13265,11,2002,2002,1218,350,1568,1689,2002.0,857,150,59,271000
3,3,7,6,1,3,1,3,0,2,1,1,0,3,3,6,0,1,2,2,4,8816,4,1971,1971,504,506,1010,1052,1971.0,440,0,0,155000
3,0,2,7,1,2,2,2,2,0,1,2,0,2,2,6,1,1,1,2,5,6371,16,2009,2010,733,625,1358,1358,2010.0,484,192,35,224000
3,0,5,7,1,2,2,2,3,0,0,2,1,3,2,6,0,1,1,2,4,7226,5,2003,2003,0,798,798,1640,2003.0,595,0,45,183000
4,3,2,4,1,1,1,1,3,4,0,1,0,2,3,4,0,5,2,2,4,6000,17,1953,1953,0,936,936,936,1974.0,576,0,32,93000
3,0,5,7,1,2,2,2,1,0,0,2,1,3,2,7,1,3,0,2,3,12394,8,2003,2003,0,847,847,1733,2003.0,433,100,48,225000
3,3,0,6,1,3,0,3,3,4,0,2,0,3,3,7,1,5,2,1,4,9900,18,1940,1950,0,778,778,1489,1940.0,240,335,0,139500
1,3,2,8,1,2,2,2,3,0,0,2,0,3,2,7,1,1,1,2,5,11216,21,2006,2006,0,1489,1489,1489,2006.0,776,0,140,232600
3,3,2,10,3,0,2,0,0,0,1,2,0,2,0,7,1,1,0,3,5,14803,16,2007,2008,1636,442,2078,2084,2007.0,1220,188,45,385000
3,0,2,7,1,2,2,2,3,0,0,2,0,3,2,6,1,1,1,2,4,8529,20,2001,2001,20,1434,1454,1434,2001.0,527,290,39,189000
3,1,5,5,0,3,2,3,1,4,0,2,1,3,3,7,0,1,0,2,0,28698,4,1967,1967,249,0,1013,2126,1967.0,538,486,0,185000
1,3,5,7,1,2,2,2,3,0,0,2,1,2,2,4,0,5,1,2,4,2544,21,2005,2005,0,600,600,1223,2005.0,480,0,166,147400
3,0,2,6,1,3,1,3,3,4,1,1,1,3,3,6,2,1,1,2,4,11900,12,1957,1957,1040,352,1392,1392,1957.0,458,0,0,166000
1,3,5,7,1,3,2,2,3,0,0,2,1,2,2,4,0,5,1,2,4,3180,21,2005,2005,0,600,600,1200,2005.0,480,0,166,151000
3,0,5,7,1,2,2,2,3,0,1,2,1,3,2,7,1,1,1,2,4,9548,5,2003,2003,483,458,941,1829,2003.0,613,192,39,237000
3,3,2,6,1,3,1,3,3,4,0,1,1,3,3,6,0,1,1,2,4,10004,12,1964,1964,196,975,1516,1516,1964.0,472,0,0,167000
3,3,2,5,1,3,1,3,3,2,1,1,0,3,3,6,0,1,2,2,4,7875,12,1961,1961,572,572,1144,1144,1961.0,456,0,0,139950
3,3,2,4,1,3,1,2,3,4,0,2,0,2,2,4,0,1,2,2,4,9600,19,1950,1995,442,625,1067,1067,1996.0,436,290,0,128000
4,3,2,5,1,3,0,3,3,2,1,1,0,2,3,5,0,5,2,2,4,8100,17,1948,1973,338,1221,1559,1559,1948.0,812,0,116,153500
4,3,5,6,1,3,1,3,3,4,1,1,1,2,3,5,0,5,2,1,4,1680,2,1973,1973,330,153,483,987,1973.0,264,0,0,100000
3,3,2,5,1,3,2,2,3,0,0,1,1,3,2,6,0,1,2,1,4,9525,5,1995,2006,0,1099,1099,1099,1999.0,352,278,0,144000
3,3,0,5,1,3,1,3,3,0,0,1,0,3,3,6,0,5,2,1,4,11767,7,1946,1995,352,416,768,1200,1946.0,240,0,0,130500
2,0,5,6,1,3,0,3,3,4,0,2,0,4,1,7,0,5,2,1,4,12155,18,1925,1950,156,516,672,1482,1934.0,400,0,0,140000
4,3,5,5,1,3,2,3,3,2,0,2,0,3,2,8,1,5,2,2,4,10440,17,1904,2002,0,650,650,1539,1983.0,686,70,78,157500
3,3,7,6,1,3,1,3,1,4,1,1,1,3,3,6,0,1,1,2,4,9020,12,1966,1966,312,276,1127,1165,1966.0,490,0,129,174900
4,0,0,5,1,3,0,3,2,2,0,1,1,4,3,7,1,5,2,3,4,12665,17,1915,1950,0,876,876,1416,1949.0,720,418,0,153900
3,0,6,5,1,3,1,2,1,4,1,2,0,3,3,6,2,2,0,2,4,16647,19,1975,1981,1390,0,1390,1701,1975.0,611,0,0,171000
3,3,5,7,1,2,2,2,3,0,1,2,1,3,2,7,1,1,2,2,4,9317,20,1993,1993,513,227,740,1775,1993.0,425,234,72,213000
3,0,2,5,1,3,1,3,0,0,1,1,0,3,3,5,1,1,2,1,4,15523,5,1972,1972,460,404,864,864,1972.0,338,0,0,133500
3,1,0,6,1,3,0,3,3,4,0,3,0,5,3,10,1,5,2,2,4,45600,4,1908,1997,0,907,907,2358,1908.0,360,486,40,240000
3,3,7,6,3,2,1,3,3,0,0,2,1,3,3,7,1,1,1,2,4,9600,24,1976,1994,0,528,528,1855,1976.0,512,113,100,187000
4,3,2,6,1,2,2,2,0,0,1,1,0,1,2,3,0,1,0,2,4,4435,5,2003,2003,659,189,848,848,2003.0,420,140,0,131500
3,3,2,8,1,2,2,2,1,0,0,2,0,2,2,7,1,1,0,2,4,3196,0,2003,2003,0,1273,1273,1456,2003.0,400,143,20,215000
3,3,4,7,1,3,1,3,3,2,0,2,0,4,3,7,2,5,2,1,4,7128,6,1941,1950,364,554,918,1646,1941.0,240,0,0,164000
3,0,7,6,1,3,1,3,1,4,0,1,1,3,3,7,1,1,1,2,4,12095,12,1964,1964,564,563,1127,1445,1964.0,645,180,0,158000
3,3,2,5,3,3,1,3,2,4,1,1,1,3,3,6,1,1,2,2,0,17920,19,1955,1974,306,372,1763,1779,1955.0,454,0,418,170000
3,0,2,5,1,3,1,3,3,0,1,1,1,3,3,6,0,5,2,1,4,6897,19,1962,2010,659,381,1040,1040,1962.0,260,0,104,127000
3,0,7,6,1,3,1,2,1,4,1,1,0,3,3,5,0,5,2,2,4,10970,5,1978,1978,505,0,940,1026,1981.0,576,0,0,147000
3,3,5,6,1,3,2,2,3,2,0,2,1,3,3,6,1,1,0,2,4,8125,8,1994,1995,0,702,702,1481,1994.0,343,0,36,174000
3,3,2,7,1,3,1,2,3,4,0,2,0,3,3,6,1,1,1,2,3,10400,14,1976,1976,0,1090,1090,1370,1976.0,479,0,0,152000
3,0,5,6,1,3,1,3,2,4,1,2,1,4,2,9,1,1,2,2,4,11029,14,1968,1984,619,435,1054,2654,1968.0,619,0,65,250000
3,3,0,7,1,2,0,3,3,2,0,1,1,3,2,7,1,5,2,1,4,7642,6,1918,1998,0,912,912,1426,1925.0,216,0,240,189950
3,3,2,5,3,3,2,3,2,0,1,1,1,3,3,6,0,1,2,2,4,11625,19,1965,1965,841,198,1039,1039,1965.0,504,0,0,131500
3,3,2,6,3,3,2,2,3,4,0,2,0,3,3,6,0,1,2,2,4,9672,20,1984,1985,338,702,1040,1097,1986.0,480,0,0,152000
3,3,2,5,3,3,1,3,3,4,1,1,0,3,3,6,0,1,2,1,4,7931,12,1959,1959,1148,0,1148,1148,1959.0,672,0,0,132500
1,3,2,7,1,2,2,0,3,0,0,2,0,3,2,6,0,1,0,2,5,8640,21,2007,2008,0,1372,1372,1372,2008.0,529,0,140,250580
3,0,2,5,1,3,1,3,3,4,1,1,0,3,3,5,0,5,2,2,4,8750,12,1970,1970,828,174,1002,1002,1973.0,902,0,0,148500
3,0,2,8,1,2,2,2,0,0,0,2,0,3,2,6,1,1,1,3,5,10656,23,2006,2007,0,1638,1638,1646,2007.0,870,192,80,248900
3,3,2,4,1,3,1,3,3,4,1,1,1,3,1,5,0,1,1,2,4,6970,19,1961,1961,932,108,1040,1120,1961.0,544,168,0,129000
3,3,5,7,1,2,2,2,3,0,1,2,1,3,2,8,1,1,0,2,4,9938,20,1993,1994,750,300,1050,1949,1993.0,574,156,90,236000
3,3,2,5,3,3,1,3,3,2,0,1,0,2,3,5,0,5,2,1,4,6600,12,1962,1962,0,894,894,894,1962.0,308,0,0,109500
3,3,5,6,1,3,2,2,3,0,0,2,1,3,2,7,0,1,1,2,4,8750,5,1998,1998,505,299,804,1682,1998.0,523,0,77,200500
3,3,2,5,1,2,3,3,0,2,0,1,0,3,2,5,0,1,2,2,4,8892,12,1953,1996,0,105,105,910,1953.0,414,196,0,116000
3,3,2,5,1,2,1,3,3,2,0,1,0,3,3,6,1,1,2,1,4,12144,12,1949,1950,375,457,832,1268,1949.0,288,0,28,133000
4,3,0,5,1,3,1,3,3,0,0,1,1,3,3,5,0,5,2,1,0,5720,17,1941,1950,0,676,676,1131,1941.0,200,26,0,66500
1,3,5,8,1,2,2,2,0,0,0,2,1,4,0,11,1,3,0,2,5,9000,21,2007,2007,64,1120,1184,2610,2007.0,550,208,364,303477
3,3,2,4,1,3,2,3,1,2,1,1,0,3,3,5,0,1,2,2,4,25286,11,1963,1963,633,431,1064,1040,1963.0,648,0,0,132250
3,3,5,9,3,2,2,0,3,0,1,2,1,4,0,10,1,1,0,3,4,8834,16,2004,2005,1170,292,1462,2224,2004.0,738,184,0,350000
3,0,6,5,1,3,1,3,0,4,1,1,0,3,2,6,0,5,2,2,4,11782,19,1961,1995,899,210,1109,1155,1987.0,576,192,0,148000
3,0,2,5,1,2,1,3,3,0,1,1,0,3,3,6,0,1,2,1,4,7000,5,1978,2005,646,218,864,864,1978.0,336,0,0,136500
3,3,2,5,1,3,2,0,3,2,1,1,1,2,3,5,0,1,0,2,4,7024,7,2005,2006,980,110,1090,1090,2005.0,450,0,49,157000
3,0,0,7,1,2,1,2,2,0,0,2,1,3,2,7,1,1,1,2,4,13758,23,1990,1991,902,254,1156,1717,1990.0,400,168,36,187500
3,0,5,6,1,3,2,2,3,2,0,2,1,3,3,7,1,3,1,2,4,9636,8,1992,1993,0,808,808,1593,1993.0,389,342,40,178000
3,3,3,4,1,2,2,3,3,4,1,1,0,5,3,10,0,5,2,1,4,6204,18,1912,1950,0,795,795,2230,1997.0,440,0,188,118500
3,3,2,5,1,3,1,3,3,4,0,1,0,3,3,5,0,1,1,1,4,7150,12,1967,1967,432,460,892,892,1967.0,288,0,0,100000
1,0,2,9,1,2,2,0,0,0,1,2,0,2,2,5,1,1,0,2,0,5119,21,1999,2000,1238,460,1698,1709,1999.0,506,97,65,328900
3,3,2,5,1,3,1,3,3,0,0,2,0,4,3,8,0,1,0,2,3,8393,12,1959,2005,528,1098,1626,1712,2005.0,588,272,54,145000
3,0,0,5,1,3,2,3,3,4,0,1,1,3,3,8,0,1,2,1,4,16466,7,1955,1955,0,816,816,1393,1955.0,300,121,0,135500
3,0,2,8,0,2,2,3,1,0,1,2,0,4,2,8,1,1,2,2,4,15865,12,1970,1970,351,1043,2217,2217,1970.0,621,81,207,268000
3,3,2,6,3,3,1,3,3,0,1,1,0,2,3,6,1,1,1,2,4,12160,12,1953,1953,1024,481,1505,1505,1953.0,505,0,0,149500
3,3,0,5,1,3,1,3,2,0,0,1,0,3,3,6,1,5,2,2,4,8064,12,1949,2006,0,672,672,924,2003.0,576,0,0,122900
3,3,5,6,3,3,1,3,3,2,0,2,1,3,3,7,1,1,1,2,4,11184,19,1978,1978,226,192,918,1683,1978.0,440,243,0,172500
3,3,2,6,3,3,1,3,3,4,0,1,0,3,3,6,0,1,1,1,4,8414,19,1963,2003,663,396,1059,1068,1963.0,264,192,0,154500
3,3,2,5,1,3,2,2,2,4,1,1,0,3,3,6,1,1,2,1,4,13284,19,1954,1954,1064,319,1383,1383,1954.0,354,511,116,165000
3,3,5,6,3,3,1,3,3,4,1,1,1,4,3,8,1,1,1,2,4,7056,12,1963,1963,400,380,780,1796,1963.0,483,0,50,140000
4,3,2,4,1,3,0,3,3,0,0,1,0,2,3,6,0,5,2,1,0,8765,9,1936,1950,285,666,951,951,1936.0,327,0,28,106500
3,0,2,9,3,0,2,0,1,0,1,2,1,2,0,11,2,1,0,3,5,12919,16,2009,2010,2188,142,2330,2364,2009.0,820,0,67,611657
3,3,2,5,1,3,1,3,3,4,0,1,0,3,3,6,1,1,2,1,4,6993,19,1961,1994,465,447,912,1236,1961.0,288,0,0,135000
3,0,2,4,1,3,1,3,3,4,0,1,0,2,3,4,0,5,2,1,4,7340,12,1971,1971,322,536,858,858,1979.0,684,0,0,110000
3,0,2,5,3,3,1,3,2,4,1,1,0,2,3,5,0,5,2,1,4,8712,12,1957,2000,860,132,992,1306,1968.0,756,0,0,153000
3,3,5,7,1,2,2,2,3,0,0,2,1,3,2,8,1,1,0,2,4,7875,8,2003,2003,0,783,783,1509,2003.0,393,0,75,180000
3,0,2,7,3,2,2,2,3,0,0,2,0,3,2,7,1,1,1,3,5,14859,8,2006,2006,0,1670,1670,1670,2006.0,690,144,60,240000
3,0,2,5,1,3,1,3,3,4,0,1,0,3,3,6,0,1,2,1,4,6173,19,1967,1967,599,277,876,902,1967.0,288,0,0,125500
3,3,2,5,1,3,1,3,3,4,1,1,0,3,3,6,0,1,1,1,4,9920,12,1954,1954,354,412,1056,1063,1954.0,280,0,0,128000
3,0,2,8,1,2,2,2,3,0,1,2,0,3,2,8,1,1,1,3,4,13501,21,2006,2006,63,1560,1623,1636,2006.0,865,0,60,255000
3,0,0,7,1,2,1,2,3,2,0,1,1,3,2,6,1,1,0,1,4,11500,6,1936,1987,223,794,1017,2057,1936.0,180,0,0,250000
3,0,2,5,1,3,1,2,0,4,1,1,0,2,3,5,0,1,2,2,4,8885,11,1983,1983,301,239,864,902,1983.0,484,164,0,131000
3,1,5,6,1,2,2,2,3,0,0,2,1,3,2,8,1,1,0,2,4,12589,8,2005,2005,0,742,742,1484,2005.0,390,36,24,174000
3,3,5,5,1,3,1,3,3,4,0,2,0,5,3,12,0,5,2,2,4,11600,12,1960,1960,443,662,1105,2274,1960.0,480,0,0,154300
3,0,2,5,1,3,1,2,0,4,0,1,1,3,2,5,0,5,2,1,4,9286,5,1977,1989,196,1072,1268,1268,1978.0,252,173,0,143500
4,3,2,5,1,3,0,3,3,4,0,1,0,3,3,6,0,5,2,1,0,6120,3,1925,1950,489,279,768,1015,1925.0,450,0,0,88000
2,3,5,5,1,3,1,3,3,4,0,2,0,4,3,8,0,0,2,3,4,6270,6,1949,1950,284,717,1001,2002,1949.0,871,0,0,145000
1,3,5,6,1,2,2,2,0,0,0,2,1,2,2,4,0,5,1,2,5,3000,21,2009,2009,294,318,612,1224,2009.0,528,0,234,173733
4,3,5,4,1,3,1,3,3,1,0,1,1,3,3,6,0,1,2,1,4,2001,10,1970,1970,0,546,546,1092,1970.0,286,0,0,75000
0,3,2,2,1,3,1,3,0,4,1,0,0,1,3,4,0,5,2,1,0,9000,9,1949,1950,50,430,480,480,1958.0,308,0,0,35311
3,3,2,4,1,3,1,3,3,0,0,1,0,3,3,6,0,1,1,1,4,17140,7,1956,1956,1059,75,1134,1229,1956.0,284,0,0,135000
3,0,5,7,1,2,2,0,2,0,1,2,1,4,2,8,1,1,1,3,4,13125,20,1991,1991,48,422,1104,2127,1991.0,833,72,192,238000
3,0,2,6,3,0,1,2,3,0,1,1,0,3,3,6,1,1,2,2,4,11029,12,1958,2002,528,245,1184,1414,1990.0,601,0,51,176500
3,0,5,6,1,2,2,2,3,0,0,2,1,3,2,7,0,1,1,2,4,8462,20,1994,1994,814,114,928,1721,1994.0,471,300,87,201000
3,3,2,6,1,2,2,2,3,0,0,2,0,3,2,6,1,1,0,2,5,10237,8,2005,2006,28,1288,1316,1316,2005.0,397,100,0,169990
3,3,2,6,1,2,2,2,3,0,1,2,0,2,2,5,1,1,1,2,4,8012,20,1993,1994,165,598,1604,1617,1993.0,533,0,69,193000
3,3,2,6,1,3,1,2,3,4,1,2,0,3,3,7,1,1,2,2,4,10240,14,1980,1980,625,0,1686,1686,1980.0,612,384,131,207500
3,0,2,5,1,3,2,2,0,4,0,2,0,3,0,6,0,1,1,2,0,15611,14,1977,1977,767,266,1126,1126,1977.0,540,180,0,175000
3,3,5,8,3,2,2,2,3,0,0,2,1,4,0,10,1,3,0,3,4,11999,16,2003,2004,0,1181,1181,2374,2003.0,656,104,100,285000
3,3,5,7,1,3,1,3,3,2,0,2,1,4,3,9,1,1,1,2,4,9900,14,1968,1968,552,280,832,1978,1968.0,486,0,43,176000
3,3,2,8,3,2,2,2,0,0,0,2,0,3,0,7,1,1,1,2,4,11838,5,2001,2001,0,1753,1753,1788,2001.0,522,202,151,236500
3,0,5,7,1,3,2,2,3,2,0,2,1,4,2,8,1,3,0,2,4,13006,8,1997,1997,0,964,964,2236,1997.0,642,0,0,222000
3,0,2,8,1,2,2,2,0,0,0,2,0,3,2,7,0,1,0,3,4,8925,23,2007,2007,16,1450,1466,1466,2007.0,610,100,18,201000
3,3,2,5,1,3,1,3,3,0,0,1,0,2,3,5,0,5,2,1,4,9100,12,1965,1965,338,121,925,925,1965.0,429,0,0,117500
3,0,2,9,3,0,2,0,3,0,0,2,0,3,0,8,1,1,0,3,4,11670,21,2006,2006,0,1905,1905,1905,2006.0,788,0,191,320000
3,3,2,7,1,2,2,2,0,0,0,2,0,3,2,6,0,1,1,2,4,8487,5,2004,2004,20,1480,1500,1500,2004.0,570,192,36,190000
3,1,2,7,0,3,1,2,1,0,1,2,0,4,2,9,1,1,1,2,4,27650,12,1960,2007,425,160,585,2069,1960.0,505,0,0,242000
3,0,2,4,1,3,2,1,2,2,0,1,0,1,3,5,0,5,2,2,4,5825,3,1926,1953,0,600,600,747,1953.0,528,0,0,79900
3,3,5,7,1,2,2,2,2,0,0,2,1,3,2,8,1,1,1,2,4,9675,21,2005,2005,341,772,1113,1971,2005.0,689,0,48,253000
3,3,5,7,1,2,2,2,2,0,0,2,1,3,2,7,0,1,1,3,5,8760,5,2006,2006,464,927,1391,1962,2006.0,868,0,90,239799
3,3,5,7,1,3,1,3,2,0,0,2,0,4,3,10,2,1,2,1,4,24090,4,1940,1950,0,1032,1032,2403,1940.0,349,56,0,244400
3,0,2,6,1,3,1,3,1,4,0,2,0,4,3,8,0,1,2,2,4,12640,11,1976,1976,936,396,1728,1728,1976.0,574,40,0,150900
3,0,5,7,1,2,2,2,3,0,1,2,1,3,2,8,1,3,1,2,4,8755,8,1999,1999,772,220,992,2060,1999.0,390,0,0,214000
3,3,2,5,1,3,1,3,0,4,0,2,0,4,3,8,0,1,2,2,4,25000,11,1967,1967,0,1632,1632,1632,1967.0,576,0,0,143000
3,0,7,6,1,3,1,3,3,2,0,1,0,3,2,7,1,2,1,2,0,14375,23,1958,1958,111,354,819,1344,1958.0,525,0,118,137500
4,3,0,5,3,3,0,3,3,4,0,1,0,2,3,7,0,5,2,2,4,8820,17,1890,1996,1088,0,1088,1869,1963.0,456,48,0,124900
3,3,7,5,1,3,1,3,0,4,1,1,0,3,3,6,1,1,1,1,4,8163,12,1959,1959,748,102,1144,1144,1959.0,796,86,0,143000
3,3,2,8,3,2,2,2,0,0,1,2,0,3,2,9,1,1,0,3,4,14536,23,2002,2003,1300,316,1616,1629,2002.0,808,0,252,270000
3,3,2,6,3,3,1,3,3,4,1,1,1,3,2,5,1,1,1,2,4,9360,14,1972,2006,982,179,1161,1381,1972.0,676,0,0,197500
3,3,2,5,1,3,1,3,3,2,1,1,0,3,2,5,0,5,1,2,4,7200,12,1950,2002,398,317,864,864,1980.0,720,194,0,129000
2,3,2,5,1,3,1,3,3,2,1,1,0,3,3,6,0,5,2,1,0,7800,20,1965,1965,641,187,828,965,1979.0,300,421,0,119900
3,3,6,5,1,3,1,2,0,2,0,1,0,2,3,5,0,5,0,1,4,7200,5,1972,2003,660,108,768,768,1974.0,396,192,0,133900
3,0,5,5,1,3,1,3,0,0,0,2,1,4,3,7,1,1,1,2,4,11075,11,1969,1969,562,29,784,1968,1969.0,530,305,189,172000
2,0,5,6,1,3,1,2,3,4,0,2,0,4,3,8,0,1,2,2,4,7136,6,1946,1950,484,495,979,1958,1946.0,492,0,0,145000
4,3,5,6,1,3,1,2,3,4,0,1,1,2,3,5,1,1,0,2,4,1300,1,1980,1980,285,276,561,1229,1980.0,462,150,0,124000
3,3,2,5,3,3,1,3,3,4,0,1,0,3,3,6,0,5,0,2,4,7420,19,1962,1962,417,640,1057,1057,1977.0,576,0,0,132000
3,3,2,7,1,2,2,2,2,0,1,2,0,3,2,6,0,1,1,2,4,8450,5,2003,2003,699,638,1337,1337,2003.0,531,0,39,185000
1,3,5,7,3,2,2,2,3,0,1,2,1,3,2,6,0,5,2,2,4,2572,21,1999,1999,604,92,696,1416,1999.0,484,0,44,155000
3,0,5,6,1,3,1,2,3,4,1,2,1,4,3,11,1,1,0,2,4,12227,14,1977,1995,896,434,1330,2872,1977.0,619,550,282,272000
3,3,5,6,1,3,1,2,3,4,1,2,1,3,2,7,1,5,2,2,4,2308,13,1976,1976,556,248,804,1548,1976.0,440,48,0,155000
3,0,2,9,1,2,2,0,3,0,0,2,0,2,0,7,0,1,0,2,4,11923,5,2007,2007,0,1800,1800,1800,2007.0,702,288,136,239000
3,3,5,7,1,2,2,2,3,0,1,2,1,4,2,8,1,3,0,2,4,11316,23,2002,2003,624,193,817,1894,2002.0,510,0,40,214900
3,3,5,6,1,2,2,2,3,0,0,2,1,3,2,8,1,1,0,2,5,10237,8,2005,2007,0,783,783,1484,2005.0,393,0,72,178900
3,0,0,5,1,2,0,3,3,0,1,1,1,2,3,7,2,5,2,1,4,9600,6,1940,1950,428,300,728,1308,1940.0,256,0,70,160000
3,0,2,5,3,3,1,3,3,4,1,1,0,3,3,6,0,1,2,1,4,7390,12,1955,1955,902,196,1098,1098,1955.0,260,0,0,135000
